target_name	target_accession	tlen	query_name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description_of_target	species
WP_025457242.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0041	31.8	0.0	1	1	1.2e-08	0.0091	30.6	0.0	14	124	37	135	25	139	0.82	MULTISPECIES: hypothetical protein [Neisseria]	Neisseria
MBQ1045466.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0041	31.8	0.0	1	1	1.1e-08	0.0082	30.8	0.0	15	124	19	119	14	123	0.86	hypothetical protein [Micromonospora sp. C72]	Micromonospora sp. C72
WP_239989764.1	-	159	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0042	31.7	0.0	1	1	1.2e-08	0.009	30.7	0.0	14	124	37	135	26	141	0.81	hypothetical protein [Neisseria lactamica]	Neisseria lactamica
WP_089326408.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0043	31.7	0.0	1	1	9.1e-09	0.0071	31.0	0.0	14	124	18	118	9	122	0.85	hypothetical protein [Actinomadura meyerae]	Actinomadura meyerae
WP_210870343.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0043	31.7	0.0	1	1	1.2e-08	0.0092	30.6	0.0	15	124	19	119	13	122	0.87	hypothetical protein [Micromonospora sp. D75]	Micromonospora sp. D75
WP_225905358.1	-	156	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0043	31.7	0.0	1	1	1.4e-08	0.011	30.4	0.0	14	124	47	145	34	149	0.82	hypothetical protein [Neisseria meningitidis]	Neisseria meningitidis
WP_174537382.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0043	31.7	0.0	1	1	1.1e-08	0.0088	30.7	0.0	15	124	19	119	13	122	0.86	hypothetical protein [Micromonospora chalcea]	Micromonospora chalcea
PPA59709.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0043	31.7	0.0	1	1	1.2e-08	0.0091	30.6	0.0	15	124	22	122	16	125	0.86	hypothetical protein BAW75_15520 [Micromonospora chalcea]	Micromonospora chalcea
MCD9856422.1	-	185	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0044	31.7	0.0	1	1	9.8e-09	0.0076	30.9	0.0	15	124	77	179	66	183	0.85	hypothetical protein [Epilithonimonas sp. JDS]	Epilithonimonas sp. JDS
WP_247679293.1	-	131	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0045	31.6	0.0	1	1	1.2e-08	0.0092	30.6	0.0	15	124	23	123	18	127	0.86	MULTISPECIES: hypothetical protein [unclassified Micromonospora]	unclassified Micromonospora
WP_176722721.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0045	31.6	0.0	1	1	1.3e-08	0.01	30.5	0.0	15	124	19	119	16	122	0.86	MULTISPECIES: hypothetical protein [unclassified Micromonospora]	unclassified Micromonospora
WP_026405229.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0046	31.6	0.0	1	1	1.1e-08	0.0085	30.7	0.0	14	124	18	118	9	122	0.84	hypothetical protein [Actinomadura rifamycini]	Actinomadura rifamycini
ODB81768.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0049	31.5	0.0	1	1	1.4e-08	0.011	30.4	0.0	15	124	22	122	19	125	0.86	hypothetical protein A8711_14685 [Micromonospora sp. II]	Micromonospora sp. II
WP_012026270.1	-	148	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.005	31.5	0.1	1	1	1.4e-08	0.011	30.4	0.1	14	78	30	90	24	136	0.78	hypothetical protein [Flavobacterium johnsoniae]	Flavobacterium johnsoniae
WP_233607824.1	-	131	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.005	31.5	0.0	1	1	1.5e-08	0.011	30.3	0.0	15	124	23	123	20	126	0.86	hypothetical protein [Micromonospora chalcea]	Micromonospora chalcea
WP_080058748.1	-	125	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0051	31.4	0.0	1	1	1.4e-08	0.011	30.4	0.0	13	118	20	115	11	124	0.74	hypothetical protein [Spirosoma aerolatum]	Spirosoma aerolatum
WP_228406885.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0053	31.4	0.0	1	1	9.4e-09	0.0073	31.0	0.0	15	125	14	117	6	123	0.84	hypothetical protein [Chryseobacterium sp. MYb7]	Chryseobacterium sp. MYb7
WP_191823590.1	-	125	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0054	31.4	0.0	1	1	3.4e-08	0.027	29.1	0.0	14	124	19	118	14	122	0.84	hypothetical protein [Lysobacter capsici]	Lysobacter capsici
PUU68750.1	-	148	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0055	31.4	0.0	1	1	1.3e-08	0.01	30.5	0.0	15	124	37	139	25	145	0.79	hypothetical protein DBB36_17290 [Flavobacterium sp. WLB]	Flavobacterium sp. WLB
SNS86983.1	-	139	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0058	31.3	0.0	1	1	1.3e-08	0.0097	30.6	0.0	14	124	31	131	21	135	0.85	hypothetical protein SAMN05443665_101152 [Actinomadura meyerae]	Actinomadura meyerae
WP_099767528.1	-	162	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0062	31.2	0.0	1	1	1.6e-08	0.012	30.2	0.0	14	119	52	150	43	159	0.76	hypothetical protein [Chryseobacterium sp. 52]	Chryseobacterium sp. 52
WP_045497693.1	-	129	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0066	31.1	0.0	1	1	1.3e-08	0.0097	30.5	0.0	16	121	20	118	10	127	0.82	hypothetical protein [Chryseobacterium sp. StRB126]	Chryseobacterium sp. StRB126
WP_051473697.1	-	163	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0068	31.0	0.0	1	1	1.6e-08	0.012	30.2	0.0	16	124	56	157	47	162	0.79	hypothetical protein [Aquimarina macrocephali]	Aquimarina macrocephali
WP_026116608.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.007	31.0	0.0	1	1	1.7e-08	0.013	30.1	0.0	16	124	20	117	15	122	0.87	hypothetical protein [Nocardiopsis valliformis]	Nocardiopsis valliformis
WP_186296639.1	-	240	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0072	31.0	0.0	1	1	3e-08	0.023	29.3	0.0	15	120	20	118	13	127	0.75	MULTISPECIES: hypothetical protein [Flavobacterium]	Flavobacterium
MBH9374719.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0072	31.0	0.0	1	1	2.4e-08	0.018	29.7	0.0	10	124	14	120	7	123	0.84	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_109617661.1	-	162	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0074	30.9	0.0	1	1	2.3e-08	0.018	29.7	0.0	15	124	53	155	44	161	0.79	hypothetical protein [Chryseobacterium oncorhynchi]	Chryseobacterium oncorhynchi
WP_235275505.1	-	163	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0075	30.9	0.0	1	1	1.9e-08	0.015	30.0	0.0	15	124	53	155	46	161	0.76	MULTISPECIES: hypothetical protein [unclassified Tenacibaculum]	unclassified Tenacibaculum
WP_053472026.1	-	165	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0077	30.9	0.0	1	1	1.8e-08	0.014	30.0	0.0	15	124	54	156	42	162	0.79	MULTISPECIES: hypothetical protein [Flavobacterium]	Flavobacterium
NOQ73612.1	-	128	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0078	30.9	0.0	1	1	1.6e-08	0.012	30.3	0.0	16	118	20	115	12	125	0.77	hypothetical protein [Crocinitomix sp.]	Crocinitomix sp.
WP_149259280.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.008	30.8	0.0	1	1	1.8e-08	0.014	30.0	0.0	14	124	18	118	9	121	0.85	hypothetical protein [Actinomadura sp. K4S16]	Actinomadura sp. K4S16
WP_228372210.1	-	179	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0081	30.8	0.0	1	1	2.2e-08	0.017	29.8	0.0	14	124	70	173	61	178	0.78	hypothetical protein [Chryseobacterium gregarium]	Chryseobacterium gregarium
WP_215497678.1	-	125	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0082	30.8	0.0	1	1	5.2e-08	0.04	28.6	0.0	14	124	19	118	13	121	0.83	hypothetical protein [Lysobacter capsici]	Lysobacter capsici
CAC9973185.1	-	175	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0092	30.6	0.0	1	1	2.2e-08	0.017	29.8	0.0	15	124	64	166	52	172	0.79	hypothetical protein FLAPXU55_00864 [Flavobacterium panici]	Flavobacterium panici
WP_181362261.1	-	133	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0094	30.6	0.0	1	1	2.7e-08	0.021	29.5	0.0	15	124	23	121	17	126	0.84	hypothetical protein [Streptomyces sp. MA5143a]	Streptomyces sp. MA5143a
KFF02231.1	-	153	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0095	30.6	0.0	1	1	3e-08	0.023	29.3	0.0	15	119	44	141	34	149	0.78	hypothetical protein IW20_25285 [Flavobacterium hydatis]	Flavobacterium hydatis
WP_036114924.1	-	125	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0095	30.6	0.0	1	1	6.2e-08	0.048	28.3	0.0	14	124	19	118	14	122	0.83	hypothetical protein [Lysobacter capsici]	Lysobacter capsici
WP_096413764.1	-	125	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0096	30.6	0.0	1	1	6.4e-08	0.049	28.3	0.0	14	124	19	118	14	122	0.84	hypothetical protein [Lysobacter capsici]	Lysobacter capsici
WP_035628811.1	-	161	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0096	30.6	0.0	1	1	3.8e-08	0.03	29.0	0.0	15	119	52	149	45	157	0.78	hypothetical protein [Flavobacterium hydatis]	Flavobacterium hydatis
WP_274250606.1	-	148	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.01	30.5	0.1	1	1	3.1e-08	0.024	29.3	0.1	14	82	30	94	23	137	0.73	hypothetical protein [Flavobacterium sp. KACC 22758]	Flavobacterium sp. KACC 22758
MBL8604555.1	-	150	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.011	30.4	0.0	1	1	1.7e-08	0.014	30.1	0.0	16	120	33	135	30	145	0.84	hypothetical protein [Myxococcales bacterium]	Myxococcales bacterium
WP_263029203.1	-	129	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.011	30.4	0.0	1	1	4.8e-08	0.037	28.7	0.0	14	123	19	120	13	125	0.76	hypothetical protein [Actinoplanes sp. KI2]	Actinoplanes sp. KI2
MBH9356481.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.011	30.3	0.0	1	1	5.4e-08	0.042	28.5	0.0	10	124	14	120	7	124	0.84	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
SCL67689.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.011	30.3	0.0	1	1	2.8e-08	0.022	29.4	0.0	14	124	18	119	13	122	0.86	hypothetical protein GA0070608_3566 [Micromonospora peucetia]	Micromonospora peucetia
WP_258942064.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.012	30.3	0.0	1	1	2.4e-08	0.019	29.6	0.0	14	124	18	118	9	121	0.87	hypothetical protein [Actinomadura glauciflava]	Actinomadura glauciflava
WP_218206112.1	-	133	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.012	30.3	0.0	1	1	2.7e-08	0.021	29.5	0.0	14	124	22	121	16	126	0.85	hypothetical protein [Kitasatospora aureofaciens]	Kitasatospora aureofaciens
WP_179314781.1	-	163	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.012	30.2	0.0	1	1	3.1e-08	0.024	29.3	0.0	14	124	52	155	43	161	0.78	MULTISPECIES: hypothetical protein [Winogradskyella]	Winogradskyella
CFU93100.1	-	103	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.012	30.2	0.0	1	1	2.9e-08	0.023	29.4	0.0	38	124	15	97	1	101	0.83	hypothetical protein PARN21_5638 [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_176733745.1	-	131	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.012	30.2	0.0	1	1	3.2e-08	0.024	29.3	0.0	14	124	22	123	17	126	0.86	hypothetical protein [Micromonospora peucetia]	Micromonospora peucetia
MBL8972880.1	-	152	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.013	30.2	0.0	1	1	2.2e-08	0.017	29.8	0.0	15	121	29	134	26	147	0.87	hypothetical protein [Myxococcales bacterium]	Myxococcales bacterium
MCK5183979.1	-	144	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.013	30.2	0.0	1	1	3.1e-08	0.024	29.3	0.0	12	124	29	136	18	140	0.76	hypothetical protein [Candidatus Heimdallarchaeota archaeon]	Candidatus Heimdallarchaeota archaeon
WP_114936053.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.013	30.1	0.0	1	1	4e-08	0.031	28.9	0.0	14	124	37	135	26	139	0.82	hypothetical protein [Neisseria lactamica]	Neisseria lactamica
WP_034711506.1	-	123	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.013	30.1	0.0	1	1	3e-08	0.023	29.3	0.0	16	124	15	116	9	121	0.81	hypothetical protein [Chryseobacterium soli]	Chryseobacterium soli
WP_093632157.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.014	30.0	0.0	1	1	3.3e-08	0.025	29.2	0.0	15	124	22	120	16	123	0.88	hypothetical protein [Streptomyces sp. 3213.3]	Streptomyces sp. 3213.3
SEE65196.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.015	30.0	0.0	1	1	3.4e-08	0.026	29.2	0.0	15	124	23	121	17	124	0.88	hypothetical protein SAMN05216489_07606 [Streptomyces sp. 3213] [Streptomyces sp. 3213.3]	Streptomyces sp. 3213
XP_041553662.1	-	133	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.016	29.9	0.0	1	1	7.2e-08	0.056	28.1	0.0	14	124	23	126	14	130	0.78	uncharacterized protein APUU_21900A [Aspergillus puulaauensis]	Aspergillus puulaauensis
MBN4077230.1	-	125	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.016	29.9	0.0	1	1	3.3e-08	0.026	29.2	0.0	16	123	14	118	6	122	0.80	hypothetical protein [Mariprofundus ferrooxydans]	Mariprofundus ferrooxydans
NLF64973.1	-	71	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.016	29.8	0.0	1	1	2.8e-08	0.021	29.4	0.0	15	69	20	68	13	71	0.87	hypothetical protein [Chloroflexota bacterium]	Chloroflexota bacterium
WP_107037380.1	-	163	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.017	29.8	0.0	1	1	4.1e-08	0.032	28.9	0.0	16	124	54	155	46	161	0.81	hypothetical protein [Brumimicrobium mesophilum]	Brumimicrobium mesophilum
KAJ3054645.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.017	29.8	0.0	1	1	3.1e-08	0.024	29.3	0.0	16	127	30	143	23	145	0.80	hypothetical protein HK097_001201 [Rhizophlyctis rosea]	Rhizophlyctis rosea
MBK5113917.1	-	135	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.017	29.8	0.0	1	1	4.2e-08	0.033	28.8	0.0	11	124	19	127	9	131	0.78	hypothetical protein [Candidatus Heimdallarchaeota archaeon]	Candidatus Heimdallarchaeota archaeon
KKK17758.1	-	136	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.017	29.7	0.0	1	1	1.2e-07	0.089	27.4	0.0	15	124	25	127	18	131	0.80	hypothetical protein ARAM_001342 [Aspergillus rambellii]	Aspergillus rambellii
MBI3218675.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.018	29.7	0.0	1	1	3.6e-08	0.028	29.1	0.0	16	121	23	121	13	128	0.82	hypothetical protein [Bacteroidota bacterium]	Bacteroidota bacterium
WP_070513674.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.018	29.7	0.0	1	1	5.8e-08	0.045	28.4	0.0	14	124	37	135	26	139	0.84	hypothetical protein [Neisseria sicca]	Neisseria sicca
WP_056117212.1	-	125	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.019	29.6	0.0	1	1	1.3e-07	0.1	27.3	0.0	14	124	19	118	14	122	0.83	hypothetical protein [Lysobacter sp. Root690]	Lysobacter sp. Root690
WP_020942868.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.02	29.5	0.0	1	1	4.4e-08	0.034	28.8	0.0	15	124	19	117	15	122	0.89	hypothetical protein [Streptomyces collinus]	Streptomyces collinus
XP_040756917.1	-	136	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.02	29.5	0.0	1	1	1.5e-07	0.11	27.1	0.0	15	124	25	127	18	131	0.79	uncharacterized protein P175DRAFT_0498632 [Aspergillus ochraceoroseus IBT 24754]	Aspergillus ochraceoroseus IBT 24754
WP_126597512.1	-	134	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.02	29.5	0.0	1	1	3.7e-07	0.29	25.8	0.0	14	124	23	125	17	129	0.72	hypothetical protein [Dictyobacter aurantiacus]	Dictyobacter aurantiacus
WP_024936588.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.022	29.4	0.0	1	1	4.8e-08	0.037	28.7	0.0	14	124	18	118	9	122	0.85	hypothetical protein [Actinomadura madurae]	Actinomadura madurae
WP_043476577.1	-	133	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.023	29.3	0.0	1	1	5.2e-08	0.04	28.6	0.0	15	124	25	123	21	128	0.89	hypothetical protein [Streptomyces collinus]	Streptomyces collinus
KAJ3044914.1	-	145	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.025	29.2	0.0	1	1	3.8e-08	0.029	29.0	0.0	15	127	29	142	16	145	0.81	hypothetical protein HDV00_000196 [Rhizophlyctis rosea]	Rhizophlyctis rosea
WP_182708256.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.026	29.2	0.0	1	1	5.6e-08	0.044	28.4	0.0	15	124	19	118	13	122	0.81	hypothetical protein [Thermomonospora cellulosilytica]	Thermomonospora cellulosilytica
WP_122225129.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.026	29.2	0.0	1	1	7.8e-08	0.061	28.0	0.0	14	123	37	134	26	139	0.77	hypothetical protein [Neisseria meningitidis]	Neisseria meningitidis
WP_030501131.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.026	29.2	0.0	1	1	6.9e-08	0.053	28.2	0.0	15	124	19	119	9	123	0.86	hypothetical protein [Micromonospora purpureochromogenes]	Micromonospora purpureochromogenes
WP_255269233.1	-	134	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.026	29.2	0.0	1	1	6.1e-08	0.047	28.3	0.0	14	124	26	126	16	129	0.85	hypothetical protein [Actinomadura madurae]	Actinomadura madurae
SFN88514.1	-	134	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.026	29.2	0.0	1	1	6.1e-08	0.047	28.3	0.0	14	124	26	126	16	129	0.85	hypothetical protein SAMN04489713_103317 [Actinomadura madurae]	Actinomadura madurae
WP_126628340.1	-	135	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.026	29.2	0.0	1	1	2.9e-07	0.23	26.1	0.0	15	124	24	125	17	129	0.79	hypothetical protein [Dictyobacter alpinus]	Dictyobacter alpinus
WP_176741289.1	-	133	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.028	29.1	0.0	1	1	9.1e-08	0.071	27.8	0.0	15	124	23	121	17	125	0.85	hypothetical protein [Streptomyces sp. LUP30]	Streptomyces sp. LUP30
WP_260039856.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.031	28.9	0.0	1	1	8.1e-08	0.063	27.9	0.0	15	124	19	119	9	123	0.86	hypothetical protein [Micromonospora chalcea]	Micromonospora chalcea
KAJ5456873.1	-	134	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.031	28.9	0.0	1	1	8.3e-08	0.064	27.9	0.0	15	124	26	127	22	132	0.86	hypothetical protein N7530_012147 [Penicillium desertorum]	Penicillium desertorum
KAJ3282201.1	-	157	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.031	28.9	0.0	1	1	5.1e-08	0.039	28.6	0.0	14	127	32	150	14	153	0.82	hypothetical protein HK104_011043 [Borealophlyctis nickersoniae]	Borealophlyctis nickersoniae
WP_190047245.1	-	133	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.031	28.9	0.0	1	1	8.2e-08	0.063	27.9	0.0	15	124	23	121	17	125	0.86	hypothetical protein [Streptomyces galilaeus]	Streptomyces galilaeus
WP_260826916.1	-	133	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.032	28.9	0.0	1	1	1e-07	0.079	27.6	0.0	15	124	23	121	16	125	0.83	hypothetical protein [Streptomyces sp. 15-116A]	Streptomyces sp. 15-116A
NHI94756.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.032	28.9	0.0	1	1	9.1e-08	0.07	27.8	0.0	13	124	16	121	8	125	0.84	hypothetical protein [Candidatus Lokiarchaeota archaeon]	Candidatus Lokiarchaeota archaeon
WP_265322564.1	-	114	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.036	28.7	0.0	1	1	9.8e-08	0.076	27.7	0.0	18	124	12	108	2	112	0.81	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_090791490.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.036	28.7	0.0	1	1	9e-08	0.07	27.8	0.0	15	124	19	119	12	122	0.87	hypothetical protein [Asanoa ishikariensis]	Asanoa ishikariensis
WP_262062521.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.039	28.6	0.0	1	1	8.8e-08	0.068	27.8	0.0	15	124	23	121	17	124	0.88	hypothetical protein [Streptomyces sp. STR69]	Streptomyces sp. STR69
GIF67932.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.039	28.6	0.0	1	1	9.2e-08	0.071	27.8	0.0	15	124	23	123	12	126	0.87	hypothetical protein Ais01nite_59670 [Asanoa ishikariensis]	Asanoa ishikariensis
WP_211216791.1	-	121	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.04	28.6	0.0	1	1	2.9e-07	0.23	26.1	0.0	14	124	12	114	6	118	0.75	hypothetical protein [Actinoplanes globisporus]	Actinoplanes globisporus
WP_204015377.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.041	28.5	0.0	1	1	9.5e-08	0.073	27.7	0.0	15	124	19	119	12	122	0.86	hypothetical protein [Micromonospora andamanensis]	Micromonospora andamanensis
WP_192779263.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.042	28.5	0.0	1	1	1.2e-07	0.096	27.3	0.0	15	124	18	116	14	121	0.87	hypothetical protein [Nonomuraea africana]	Nonomuraea africana
WP_266930508.1	-	129	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.042	28.5	0.0	1	1	1.1e-07	0.086	27.5	0.0	15	124	19	117	12	121	0.86	hypothetical protein [Streptomyces sp. NBC_00654]	Streptomyces sp. NBC_00654
THC92309.1	-	138	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.043	28.4	0.0	1	1	1.4e-07	0.11	27.1	0.0	14	124	23	124	15	129	0.80	hypothetical protein EYZ11_008229 [Aspergillus tanneri]	Aspergillus tanneri
CRG91070.1	-	131	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.046	28.4	0.0	1	1	1.4e-07	0.1	27.2	0.0	15	124	22	124	17	131	0.81	hypothetical protein PISL3812_08118 [Talaromyces islandicus]	Talaromyces islandicus
WP_264752032.1	-	1543	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.046	28.4	11.4	1	7	9.4	7.3e+06	1.9	0.1	10	49	112	151	102	158	0.87	hypothetical protein, partial [Chitinophaga sp. PC15]	Chitinophaga sp. PC15
WP_264752032.1	-	1543	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.046	28.4	11.4	2	7	3.9	3e+06	3.1	0.0	33	73	885	924	877	934	0.85	hypothetical protein, partial [Chitinophaga sp. PC15]	Chitinophaga sp. PC15
WP_264752032.1	-	1543	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.046	28.4	11.4	3	7	6	4.6e+06	2.5	0.0	31	66	965	1000	954	1008	0.77	hypothetical protein, partial [Chitinophaga sp. PC15]	Chitinophaga sp. PC15
WP_264752032.1	-	1543	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.046	28.4	11.4	4	7	0.57	4.4e+05	5.8	0.0	34	66	1226	1258	1215	1266	0.89	hypothetical protein, partial [Chitinophaga sp. PC15]	Chitinophaga sp. PC15
WP_264752032.1	-	1543	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.046	28.4	11.4	5	7	5.1	3.9e+06	2.7	0.0	34	66	1312	1344	1301	1353	0.88	hypothetical protein, partial [Chitinophaga sp. PC15]	Chitinophaga sp. PC15
WP_264752032.1	-	1543	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.046	28.4	11.4	6	7	4	3.1e+06	3.1	0.0	34	66	1398	1430	1387	1439	0.88	hypothetical protein, partial [Chitinophaga sp. PC15]	Chitinophaga sp. PC15
WP_264752032.1	-	1543	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.046	28.4	11.4	7	7	3.7	2.8e+06	3.2	0.0	34	66	1484	1516	1473	1525	0.88	hypothetical protein, partial [Chitinophaga sp. PC15]	Chitinophaga sp. PC15
WP_246420240.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.046	28.4	0.0	1	1	1.1e-07	0.086	27.5	0.0	16	124	20	117	15	122	0.88	hypothetical protein [Nocardiopsis metallicus]	Nocardiopsis metallicus
WP_176199916.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.047	28.3	0.0	1	1	1e-07	0.079	27.6	0.0	14	124	18	118	8	122	0.84	hypothetical protein [Actinomadura sp. NAK00032]	Actinomadura sp. NAK00032
