target_name	target_accession	tlen	query_name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description_of_target	species
MBQ3441045.1	-	723	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.4e-15	69.6	6.1	2	6	0.13	1.4e+04	10.6	0.1	6	68	395	454	391	495	0.66	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ3441045.1	-	723	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.4e-15	69.6	6.1	3	6	0.012	1.3e+03	13.9	0.0	7	61	496	545	492	553	0.81	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ3441045.1	-	723	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.4e-15	69.6	6.1	4	6	4.5	4.8e+05	5.6	0.1	2	62	580	636	579	637	0.70	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ3441045.1	-	723	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.4e-15	69.6	6.1	5	6	0.0093	9.9e+02	14.3	0.0	5	52	630	674	626	681	0.85	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ3441045.1	-	723	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.4e-15	69.6	6.1	6	6	0.44	4.7e+04	8.9	0.0	6	39	678	711	674	721	0.86	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ8985528.1	-	720	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	8.3e-15	69.2	13.0	1	6	0.00011	12	20.4	0.0	7	54	343	387	338	393	0.84	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ8985528.1	-	720	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	8.3e-15	69.2	13.0	2	6	0.0094	1e+03	14.2	0.1	6	99	389	484	385	488	0.77	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ8985528.1	-	720	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	8.3e-15	69.2	13.0	3	6	0.062	6.6e+03	11.6	0.0	6	44	489	527	484	533	0.93	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ8985528.1	-	720	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	8.3e-15	69.2	13.0	4	6	2.5	2.6e+05	6.5	0.1	8	68	537	590	530	622	0.70	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ8985528.1	-	720	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	8.3e-15	69.2	13.0	5	6	1.2	1.3e+05	7.5	0.1	9	63	582	634	575	639	0.79	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ8985528.1	-	720	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	8.3e-15	69.2	13.0	6	6	0.0067	7.1e+02	14.7	0.3	7	69	629	687	623	719	0.87	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
KWX85594.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1e-14	68.9	0.0	1	5	0.0033	3.6e+02	15.7	0.0	8	36	67	95	63	107	0.90	hypothetical protein AMQ83_23835 [Paenibacillus riograndensis]	Paenibacillus riograndensis
KWX85594.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1e-14	68.9	0.0	2	5	0.3	3.2e+04	9.4	0.0	7	38	113	144	108	157	0.85	hypothetical protein AMQ83_23835 [Paenibacillus riograndensis]	Paenibacillus riograndensis
KWX85594.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1e-14	68.9	0.0	3	5	0.035	3.7e+03	12.4	0.0	7	51	160	201	155	206	0.82	hypothetical protein AMQ83_23835 [Paenibacillus riograndensis]	Paenibacillus riograndensis
KWX85594.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1e-14	68.9	0.0	4	5	0.27	2.9e+04	9.6	0.0	3	49	205	251	203	253	0.91	hypothetical protein AMQ83_23835 [Paenibacillus riograndensis]	Paenibacillus riograndensis
KWX85594.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1e-14	68.9	0.0	5	5	0.28	2.9e+04	9.5	0.0	6	38	255	287	252	295	0.89	hypothetical protein AMQ83_23835 [Paenibacillus riograndensis]	Paenibacillus riograndensis
OXA36961.1	-	240	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.3e-14	68.5	0.1	1	1	3.1e-19	3.3e-14	67.3	0.1	2	63	176	236	175	239	0.97	Cell wall protein DAN4, partial [Folsomia candida]	Folsomia candida
WP_202676995.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.4e-14	68.4	0.0	1	6	0.0033	3.6e+02	15.7	0.0	8	36	67	95	63	107	0.90	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
WP_202676995.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.4e-14	68.4	0.0	2	6	0.3	3.2e+04	9.4	0.0	7	38	113	144	108	157	0.85	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
WP_202676995.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.4e-14	68.4	0.0	3	6	0.12	1.2e+04	10.7	0.1	7	51	160	201	154	206	0.82	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
WP_202676995.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.4e-14	68.4	0.0	4	6	0.16	1.7e+04	10.3	0.0	3	49	205	251	203	253	0.93	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
WP_202676995.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.4e-14	68.4	0.0	5	6	0.81	8.6e+04	8.0	0.0	6	37	255	286	252	295	0.88	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
WP_202676995.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.4e-14	68.4	0.0	6	6	3.1	3.3e+05	6.1	0.0	7	51	303	344	298	346	0.83	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
OXA47795.1	-	347	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.7e-14	68.2	0.7	1	2	2e-15	2.1e-10	55.0	0.0	2	50	231	279	230	284	0.96	hypothetical protein Fcan01_17085 [Folsomia candida]	Folsomia candida
OXA47795.1	-	347	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.7e-14	68.2	0.7	2	2	0.13	1.4e+04	10.6	0.0	92	108	284	300	279	300	0.86	hypothetical protein Fcan01_17085 [Folsomia candida]	Folsomia candida
WP_060859269.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.9e-14	68.1	0.0	1	5	0.0033	3.6e+02	15.7	0.0	8	36	67	95	63	107	0.90	RICIN domain-containing protein [Paenibacillus riograndensis]	Paenibacillus riograndensis
WP_060859269.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.9e-14	68.1	0.0	2	5	0.3	3.2e+04	9.4	0.0	7	38	113	144	108	157	0.85	RICIN domain-containing protein [Paenibacillus riograndensis]	Paenibacillus riograndensis
WP_060859269.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.9e-14	68.1	0.0	3	5	0.039	4.1e+03	12.3	0.0	7	50	160	200	154	204	0.82	RICIN domain-containing protein [Paenibacillus riograndensis]	Paenibacillus riograndensis
WP_060859269.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.9e-14	68.1	0.0	4	5	0.15	1.6e+04	10.4	0.0	3	49	205	251	203	255	0.93	RICIN domain-containing protein [Paenibacillus riograndensis]	Paenibacillus riograndensis
WP_060859269.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.9e-14	68.1	0.0	5	5	0.27	2.9e+04	9.5	0.0	6	38	255	287	252	296	0.89	RICIN domain-containing protein [Paenibacillus riograndensis]	Paenibacillus riograndensis
MBR0460467.1	-	729	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.2e-14	67.8	22.5	1	7	8.8e-05	9.4	20.8	0.1	6	67	346	403	340	404	0.86	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBR0460467.1	-	729	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.2e-14	67.8	22.5	2	7	0.088	9.4e+03	11.1	2.1	7	99	394	488	389	492	0.74	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBR0460467.1	-	729	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.2e-14	67.8	22.5	3	7	1	1.1e+05	7.7	0.2	28	63	468	500	464	505	0.83	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBR0460467.1	-	729	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.2e-14	67.8	22.5	4	7	0.17	1.8e+04	10.2	0.0	7	51	495	536	491	544	0.85	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBR0460467.1	-	729	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.2e-14	67.8	22.5	5	7	0.064	6.8e+03	11.6	0.4	7	69	542	603	538	641	0.72	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBR0460467.1	-	729	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.2e-14	67.8	22.5	6	7	3.6e-05	3.8	22.0	0.3	7	67	641	697	635	698	0.87	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBR0460467.1	-	729	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.2e-14	67.8	22.5	7	7	0.41	4.4e+04	9.0	0.0	7	51	688	729	683	729	0.85	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBO7657031.1	-	707	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.5e-14	67.6	7.2	1	6	3.7	4e+05	5.9	0.0	8	62	284	334	277	335	0.79	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBO7657031.1	-	707	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.5e-14	67.6	7.2	2	6	0.082	8.8e+03	11.2	0.1	6	64	329	383	325	385	0.81	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBO7657031.1	-	707	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.5e-14	67.6	7.2	3	6	4.8	5.2e+05	5.5	0.0	7	68	377	437	372	473	0.76	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBO7657031.1	-	707	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.5e-14	67.6	7.2	4	6	0.00012	13	20.4	0.1	7	102	477	561	472	565	0.79	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBO7657031.1	-	707	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.5e-14	67.6	7.2	5	6	0.00013	13	20.3	0.1	3	63	611	667	609	669	0.89	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBO7657031.1	-	707	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	2.5e-14	67.6	7.2	6	6	5.9	6.3e+05	5.2	0.0	6	37	661	692	657	705	0.84	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ3452692.1	-	724	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.7e-14	66.8	16.4	1	6	0.0015	1.6e+02	16.8	0.5	3	62	287	343	286	343	0.90	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ3452692.1	-	724	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.7e-14	66.8	16.4	2	6	0.0028	3e+02	15.9	0.0	8	49	340	378	336	388	0.88	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ3452692.1	-	724	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.7e-14	66.8	16.4	3	6	0.032	3.4e+03	12.5	0.5	10	72	389	449	383	485	0.69	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ3452692.1	-	724	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.7e-14	66.8	16.4	4	6	0.2	2.2e+04	9.9	0.0	8	45	487	524	481	533	0.87	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ3452692.1	-	724	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.7e-14	66.8	16.4	5	6	0.033	3.6e+03	12.5	0.2	8	99	533	624	526	628	0.75	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MBQ3452692.1	-	724	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.7e-14	66.8	16.4	6	6	4.6	4.9e+05	5.6	0.0	7	64	631	683	627	686	0.80	RICIN domain-containing protein [Candidatus Saccharibacteria bacterium]	Candidatus Saccharibacteria bacterium
MCE3203470.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.9e-14	66.7	1.1	1	6	0.0036	3.8e+02	15.6	0.0	8	36	67	95	63	107	0.90	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
MCE3203470.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.9e-14	66.7	1.1	2	6	0.22	2.3e+04	9.9	0.0	8	50	114	153	108	162	0.80	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
MCE3203470.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.9e-14	66.7	1.1	3	6	0.1	1.1e+04	10.9	0.1	7	51	160	201	153	206	0.82	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
MCE3203470.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.9e-14	66.7	1.1	4	6	0.15	1.6e+04	10.4	0.0	3	49	205	251	203	254	0.93	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
MCE3203470.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.9e-14	66.7	1.1	5	6	0.93	9.9e+04	7.8	0.0	6	37	255	286	252	295	0.88	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
MCE3203470.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.9e-14	66.7	1.1	6	6	7.6	8.1e+05	4.9	0.0	7	51	303	344	299	346	0.83	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
CAF3338007.1	-	495	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	5.5e-14	66.6	0.0	1	6	0.38	4.1e+04	9.1	0.0	1	38	197	234	197	249	0.88	unnamed protein product [Rotaria socialis]	Rotaria socialis
CAF3338007.1	-	495	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	5.5e-14	66.6	0.0	2	6	6.1	6.5e+05	5.2	0.0	7	38	250	281	245	293	0.86	unnamed protein product [Rotaria socialis]	Rotaria socialis
CAF3338007.1	-	495	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	5.5e-14	66.6	0.0	3	6	0.024	2.5e+03	12.9	0.0	5	55	295	342	291	346	0.83	unnamed protein product [Rotaria socialis]	Rotaria socialis
CAF3338007.1	-	495	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	5.5e-14	66.6	0.0	4	6	0.38	4.1e+04	9.1	0.0	1	38	347	384	347	399	0.88	unnamed protein product [Rotaria socialis]	Rotaria socialis
CAF3338007.1	-	495	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	5.5e-14	66.6	0.0	5	6	5.9	6.3e+05	5.2	0.0	7	38	400	431	393	442	0.86	unnamed protein product [Rotaria socialis]	Rotaria socialis
CAF3338007.1	-	495	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	5.5e-14	66.6	0.0	6	6	0.03	3.2e+03	12.6	0.0	5	52	445	489	441	495	0.83	unnamed protein product [Rotaria socialis]	Rotaria socialis
GJM57312.1	-	861	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.1e-14	66.4	32.4	1	5	0.078	8.3e+03	11.3	0.1	7	62	91	143	87	144	0.85	hypothetical protein EROP_10050 [Erysipelotrichaceae bacterium OPF54]	Erysipelotrichaceae bacterium OPF54
GJM57312.1	-	861	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.1e-14	66.4	32.4	2	5	1.7e-05	1.8	23.1	0.5	7	77	139	201	136	229	0.77	hypothetical protein EROP_10050 [Erysipelotrichaceae bacterium OPF54]	Erysipelotrichaceae bacterium OPF54
GJM57312.1	-	861	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.1e-14	66.4	32.4	3	5	0.12	1.2e+04	10.7	0.1	8	62	242	293	235	294	0.86	hypothetical protein EROP_10050 [Erysipelotrichaceae bacterium OPF54]	Erysipelotrichaceae bacterium OPF54
GJM57312.1	-	861	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.1e-14	66.4	32.4	4	5	0.00029	31	19.1	0.6	8	80	290	354	287	380	0.75	hypothetical protein EROP_10050 [Erysipelotrichaceae bacterium OPF54]	Erysipelotrichaceae bacterium OPF54
GJM57312.1	-	861	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.1e-14	66.4	32.4	5	5	0.0018	2e+02	16.5	0.7	6	58	400	447	396	460	0.81	hypothetical protein EROP_10050 [Erysipelotrichaceae bacterium OPF54]	Erysipelotrichaceae bacterium OPF54
WP_195368776.1	-	1551	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.2e-14	66.4	39.8	1	9	0.02	2.1e+03	13.2	0.3	7	101	555	644	551	650	0.80	RICIN domain-containing protein [Coprococcus comes]	Coprococcus comes
WP_195368776.1	-	1551	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.2e-14	66.4	39.8	2	9	5.2	5.5e+05	5.4	1.0	10	81	703	774	695	807	0.57	RICIN domain-containing protein [Coprococcus comes]	Coprococcus comes
WP_195368776.1	-	1551	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.2e-14	66.4	39.8	3	9	0.00016	17	19.9	0.8	7	99	836	923	832	932	0.78	RICIN domain-containing protein [Coprococcus comes]	Coprococcus comes
WP_195368776.1	-	1551	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.2e-14	66.4	39.8	4	9	0.017	1.8e+03	13.5	0.2	8	101	985	1073	980	1079	0.86	RICIN domain-containing protein [Coprococcus comes]	Coprococcus comes
WP_195368776.1	-	1551	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.2e-14	66.4	39.8	5	9	1.5	1.7e+05	7.1	0.2	18	68	1041	1092	1040	1099	0.76	RICIN domain-containing protein [Coprococcus comes]	Coprococcus comes
WP_195368776.1	-	1551	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.2e-14	66.4	39.8	6	9	2.2	2.4e+05	6.6	0.0	7	68	1130	1187	1127	1188	0.89	RICIN domain-containing protein [Coprococcus comes]	Coprococcus comes
WP_195368776.1	-	1551	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.2e-14	66.4	39.8	7	9	0.042	4.5e+03	12.1	0.2	5	69	1174	1239	1170	1260	0.82	RICIN domain-containing protein [Coprococcus comes]	Coprococcus comes
WP_195368776.1	-	1551	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.2e-14	66.4	39.8	8	9	0.62	6.7e+04	8.4	0.1	7	68	1276	1333	1271	1334	0.88	RICIN domain-containing protein [Coprococcus comes]	Coprococcus comes
WP_195368776.1	-	1551	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	6.2e-14	66.4	39.8	9	9	0.14	1.5e+04	10.5	0.3	8	86	1323	1402	1318	1411	0.75	RICIN domain-containing protein [Coprococcus comes]	Coprococcus comes
OXA46279.1	-	155	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	7.3e-14	66.2	0.0	1	1	1.2e-18	1.3e-13	65.4	0.0	2	55	101	154	100	155	0.97	hypothetical protein Fcan01_19251, partial [Folsomia candida]	Folsomia candida
HIW77385.1	-	1097	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	7.8e-14	66.1	0.2	1	5	1.8	1.9e+05	6.9	0.1	6	66	105	162	101	163	0.86	RICIN domain-containing protein [Candidatus Gordonibacter avicola]	Candidatus Gordonibacter avicola
HIW77385.1	-	1097	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	7.8e-14	66.1	0.2	2	5	0.11	1.2e+04	10.8	0.0	8	71	154	213	147	227	0.87	RICIN domain-containing protein [Candidatus Gordonibacter avicola]	Candidatus Gordonibacter avicola
HIW77385.1	-	1097	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	7.8e-14	66.1	0.2	3	5	0.0082	8.8e+02	14.4	0.0	7	104	308	400	304	403	0.73	RICIN domain-containing protein [Candidatus Gordonibacter avicola]	Candidatus Gordonibacter avicola
HIW77385.1	-	1097	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	7.8e-14	66.1	0.2	4	5	4.9	5.3e+05	5.5	0.0	7	68	642	702	637	735	0.79	RICIN domain-containing protein [Candidatus Gordonibacter avicola]	Candidatus Gordonibacter avicola
HIW77385.1	-	1097	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	7.8e-14	66.1	0.2	5	5	0.015	1.6e+03	13.6	0.0	6	69	739	802	735	809	0.87	RICIN domain-containing protein [Candidatus Gordonibacter avicola]	Candidatus Gordonibacter avicola
WP_202676327.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	8.6e-14	65.9	0.3	1	5	0.003	3.2e+02	15.8	0.1	8	36	67	95	63	113	0.88	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
WP_202676327.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	8.6e-14	65.9	0.3	2	5	0.31	3.4e+04	9.3	0.0	8	38	114	144	108	157	0.85	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
WP_202676327.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	8.6e-14	65.9	0.3	3	5	0.11	1.2e+04	10.8	0.1	7	51	160	201	153	206	0.82	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
WP_202676327.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	8.6e-14	65.9	0.3	4	5	0.15	1.6e+04	10.4	0.0	3	49	205	251	203	254	0.93	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
WP_202676327.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	8.6e-14	65.9	0.3	5	5	0.9	9.6e+04	7.9	0.0	6	37	255	286	251	295	0.88	RICIN domain-containing protein [Paenibacillus sonchi]	Paenibacillus sonchi
OXA39304.1	-	453	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.2e-13	65.4	0.0	1	1	3.1e-18	3.3e-13	64.1	0.0	2	54	368	420	367	424	0.96	Zonadhesin [Folsomia candida]	Folsomia candida
MBY0014694.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.7e-13	65.0	1.3	1	5	0.0065	6.9e+02	14.8	0.0	7	37	66	96	61	105	0.89	RICIN domain-containing protein [Paenibacillus typhae]	Paenibacillus typhae
MBY0014694.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.7e-13	65.0	1.3	2	5	0.0016	1.7e+02	16.7	0.0	7	62	113	164	109	165	0.85	RICIN domain-containing protein [Paenibacillus typhae]	Paenibacillus typhae
MBY0014694.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.7e-13	65.0	1.3	3	5	6.2	6.7e+05	5.2	0.1	7	37	160	190	155	202	0.87	RICIN domain-containing protein [Paenibacillus typhae]	Paenibacillus typhae
MBY0014694.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.7e-13	65.0	1.3	4	5	0.35	3.8e+04	9.2	0.0	3	48	205	250	203	256	0.86	RICIN domain-containing protein [Paenibacillus typhae]	Paenibacillus typhae
MBY0014694.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.7e-13	65.0	1.3	5	5	0.039	4.1e+03	12.3	0.0	8	63	257	308	249	314	0.81	RICIN domain-containing protein [Paenibacillus typhae]	Paenibacillus typhae
WP_221804039.1	-	351	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.9e-13	64.8	1.2	1	5	0.0066	7.1e+02	14.7	0.0	7	37	71	101	66	110	0.89	RICIN domain-containing protein [Paenibacillus typhae]	Paenibacillus typhae
WP_221804039.1	-	351	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.9e-13	64.8	1.2	2	5	0.0016	1.8e+02	16.7	0.0	7	62	118	169	114	170	0.85	RICIN domain-containing protein [Paenibacillus typhae]	Paenibacillus typhae
WP_221804039.1	-	351	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.9e-13	64.8	1.2	3	5	6.4	6.8e+05	5.1	0.1	7	37	165	195	160	207	0.87	RICIN domain-containing protein [Paenibacillus typhae]	Paenibacillus typhae
WP_221804039.1	-	351	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.9e-13	64.8	1.2	4	5	0.36	3.8e+04	9.2	0.0	3	48	210	255	208	261	0.86	RICIN domain-containing protein [Paenibacillus typhae]	Paenibacillus typhae
WP_221804039.1	-	351	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	1.9e-13	64.8	1.2	5	5	0.04	4.2e+03	12.2	0.0	8	63	262	313	254	319	0.81	RICIN domain-containing protein [Paenibacillus typhae]	Paenibacillus typhae
WP_062521370.1	-	346	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	5.7e-13	63.3	0.0	1	5	0.0033	3.6e+02	15.7	0.0	8	36	67	95	63	107	0.90	RICIN domain-containing protein [Paenibacillus jilunlii]	Paenibacillus jilunlii
